Eviction ID,Address,City,State,Year,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Reason
M141848,3000 Block Of Pierce  Street,San Francisco,CA,2014,94123,08/20/2014,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,,2,Marina,"(37.7980766454995, -122.438993733709)",Other Cause
M111306,1200 Block Of Laguna  Street,San Francisco,CA,2011,94115,08/12/2011,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Western Addition,"(37.782281261648, -122.427511862791)",Nuisance
M152793,300 Block Of Franconia  Street,San Francisco,CA,2015,94110,10/13/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Bernal Heights,"(37.7446298324614, -122.407628266868)",Breach
M130232,400 Block Of 12th  Avenue,San Francisco,CA,2013,94118,02/11/2013,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,1,Inner Richmond,"(37.779765356572, -122.470573109145)",Demolition
M111939,0 Block Of Gold Mine  Drive,San Francisco,CA,2011,94131,11/22/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Noe Valley,"(37.7438135297475, -122.4371955331)",Breach
M120434,1500 Block Of 24th  Avenue,San Francisco,CA,2012,94122,03/29/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7586664208599, -122.482086758198)",Breach
M152617,700 Block Of Commercial  Street,San Francisco,CA,2015,94108,09/25/2015,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,3,Chinatown,"(37.7939808200789, -122.405476353554)",Late Payments
M153111,0 Block Of Ottawa  Avenue,San Francisco,CA,2015,94112,11/06/2015,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,,11,Outer Mission,"(37.7148230229227, -122.445340008951)",Owner Move In
M111341,100 Block Of Tapia  Drive,San Francisco,CA,2011,941,08/12/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,Breach
M131697,200 Block Of Anderson  Street,San Francisco,CA,2013,94110,10/09/2013,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,10/08/2016,9,Bernal Heights,"(37.7396333441044, -122.415157998851)",Owner Move In
M110381,3000 Block Of 22nd  Street,San Francisco,CA,2011,94110,03/21/2011,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7556120186685, -122.414925209206)",Unapproved Subtenant
M130256,0 Block Of Ervine  Street,San Francisco,CA,2013,94134,02/14/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,10,Visitacion Valley,"(37.7162746921711, -122.409101684925)",Nuisance
M121852,1500 Block Of Clay  Street,San Francisco,CA,2012,94109,09/26/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Nob Hill,"(37.7926970178494, -122.418156901181)",Breach
M141079,1100 Block Of Lake  Street,San Francisco,CA,2014,94118,05/12/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Inner Richmond,"(37.7864151876496, -122.471654339002)",Breach
M140393,300 Block Of 16th  Avenue,San Francisco,CA,2014,94118,02/26/2014,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,1,Outer Richmond,"(37.7814963325166, -122.475090529433)",Late Payments
M141283,1400 Block Of Oakdale  Street,San Francisco,CA,2014,94124,06/03/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,Nuisance
M130370,100 Block Of College  Avenue,San Francisco,CA,2013,94122,03/04/2013,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,8,Bernal Heights,"(37.7353484508959, -122.426495414062)",Demolition
M151739,1900 Block Of Green  Street,San Francisco,CA,2015,94123,07/13/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Marina,"(37.796624769733, -122.431182320541)",Breach
M132238,1100 Block Of Mission  Street,San Francisco,CA,2013,94103,10/30/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,South of Market,"(37.7777903091017, -122.412834332583)",Breach
M120919,1400 Block Of 20th  Avenue,San Francisco,CA,2012,94122,06/19/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7607159070332, -122.478068414559)",Breach
M130168,700 Block Of Bush  Street,San Francisco,CA,2013,94108,01/28/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Nob Hill,"(37.7900012213154, -122.409598797149)",Nuisance
M142650,700 Block Of Guerrero  Street,San Francisco,CA,2014,94110,12/04/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Mission,"(37.7595636302487, -122.42372058615)",Breach
M141785,2300 Block Of 27th  Avenue,San Francisco,CA,2014,94116,09/11/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,09/08/2017,4,Sunset/Parkside,"(37.7436034504412, -122.484398290433)",Owner Move In
M130458,1300 Block Of Green  Street,San Francisco,CA,2013,94109,03/18/2013,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,,3,Russian Hill,"(37.7979834491896, -122.421335440787)",Roommate Same Unit
M151219,1500 Block Of Oak  Street,San Francisco,CA,2015,94117,05/18/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Haight Ashbury,"(37.7721336075263, -122.444859556269)",Breach
M150280,100 Block Of Bartlett  Street,San Francisco,CA,2015,94110,02/17/2015,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Mission,"(37.7545718706336, -122.419712713805)",Breach
M141756,4400 Block Of Balboa  Street,San Francisco,CA,2014,94121,08/11/2014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,06/18/2017,1,Outer Richmond,"(37.7752442169305, -122.506416834659)",Owner Move In
M120122,3200 Block Of Clement  Street,San Francisco,CA,2012,94121,01/26/2012,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,,1,Outer Richmond,"(37.7815474351503, -122.493978997717)",Unapproved Subtenant
M131918,500 Block Of John Muir  Drive,San Francisco,CA,2013,94132,09/30/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7143348140478, -122.492047872131)",Breach
M111608,4200 Block Of Mission  Street,San Francisco,CA,2011,94112,10/04/2011,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,11,Outer Mission,"(37.7295968082488, -122.43058190419)",Nuisance
M131928,300 Block Of 22nd  Avenue,San Francisco,CA,2013,94121,10/02/2013,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,1,Outer Richmond,"(37.7811963632277, -122.481518721615)",Multiple
M131317,0 Block Of Belcher  Street,San Francisco,CA,2013,94114,07/12/2013,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,8,Castro/Upper Market,"(37.7685230217646, -122.430233400954)",Ellis Act WithDrawal
M130835,700 Block Of Barneveld  Avenue,San Francisco,CA,2013,94134,05/09/2013,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Portola,"(37.7340230604201, -122.407626522221)",Nuisance
M111567,200 Block Of Font  Boulevard,San Francisco,CA,2011,94132,09/23/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.7162490965836, -122.475270754393)",Breach
M131557,300 Block Of 5th  Avenue,San Francisco,CA,2013,94118,08/08/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,1,Inner Richmond,"(37.7820265124035, -122.463349690248)",Breach
M150579,1600 Block Of Ocean  Avenue,San Francisco,CA,2015,94112,03/24/2015,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,,7,Oceanview/Merced/Ingleside,"(37.72453178495, -122.459610061546)",Demolition
M130980,2000 Block Of Broadway  Street,San Francisco,CA,2013,94115,05/24/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,Breach
M151050,3400 Block Of 21st  Street,San Francisco,CA,2015,94110,04/28/2015,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,8,Mission,"(37.7567725308728, -122.424183166506)",Ellis Act WithDrawal
M131827,2800 Block Of 23rd  Street,San Francisco,CA,2013,94110,09/13/2013,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,,,9,Mission,"(37.7544242919275, -122.409741838392)",Ellis Act WithDrawal
M150162,700 Block Of Hayes  Street,San Francisco,CA,2015,94102,01/16/2015,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Hayes Valley,"(37.7762032094245, -122.428744875404)",Multiple
M110601,4400 Block Of Fulton  Street,San Francisco,CA,2011,94121,04/12/2011,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,1,Outer Richmond,"(37.7728449107207, -122.479374759179)",Multiple
M110982,0 Block Of Franklin  Street,San Francisco,CA,2011,94102,06/13/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,5,Hayes Valley,"(37.7745362768202, -122.420741294502)",Breach
M110373,800 Block Of Church  Street,San Francisco,CA,2011,94114,03/22/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Castro/Upper Market,"(37.7576948951015, -122.427940934071)",Breach
M140563,1000 Block Of Judah  Street,San Francisco,CA,2014,94122,03/17/2014,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,,,5,Inner Sunset,"(37.7619618132135, -122.473230044918)",Late Payments
M111554,0 Block Of Pinto  Avenue,San Francisco,CA,2011,94132,09/22/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,7,Lakeshore,"(37.72036960153, -122.482187237029)",Breach
M142136,1500 Block Of Innes  Street,San Francisco,CA,2014,94124,09/18/2014,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,Non Payment
M152768,100 Block Of Duboce  Avenue,San Francisco,CA,2015,94103,10/07/2015,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,,,8,Mission,"(37.7698122626962, -122.424206499779)",Capital Improvement
M140036,600 Block Of Grand View  Avenue,San Francisco,CA,2014,94114,01/03/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Noe Valley,"(37.749965679105, -122.442719819909)",Breach
M141571,400 Block Of Ellis  Street,San Francisco,CA,2014,94102,07/22/2014,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,Tenderloin,"(37.7846989219768, -122.413593512911)",Nuisance
M132222,2400 Block Of 34th  Avenue,San Francisco,CA,2013,94116,10/28/2013,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,4,Sunset/Parkside,"(37.7414055933385, -122.491770472649)",Breach
M111772,2400 Block Of Uniion  Street,San Francisco,CA,2011,94123,10/27/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,2,Marina,"(37.796511711352, -122.439589612888)",Breach
M141224,1100 Block Of Mission  Street,San Francisco,CA,2014,94103,06/09/2014,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,6,South of Market,"(37.7777903091017, -122.412834332583)",Breach
M121336,1100 Block Of Market  Street,San Francisco,CA,2012,94103,08/16/2012,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,,,6,South of Market,"(37.7795310847755, -122.413542549251)",Development
M111075,200 Block Of Crescent  Avenue,San Francisco,CA,2011,94110,06/27/2011,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,9,Bernal Heights,"(37.7350600926826, -122.419161089293)",Breach
M122217,200 Block Of North Point  Street,San Francisco,CA,2012,94133,11/28/2012,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,North Beach,"(37.8068062375875, -122.411308750781)",Multiple
M120574,0 Block Of Bannam  Place,San Francisco,CA,2012,94133,04/16/2012,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,North Beach,"(37.8002556030234, -122.407754428433)",Breach
M151818,800 Block Of Pine  Street,San Francisco,CA,2015,94108,07/15/2015,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,3,Nob Hill,"(37.7909306098255, -122.409788680072)",Breach
M140561,0 Block Of Jersey  Street,San Francisco,CA,2014,94114,03/14/2014,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,8,Noe Valley,"(37.7508743760374, -122.42679745899)",Nuisance
