eviction_id,address,zip,file date,year,reason,latitude,longitude,supervisor_district,neighborhood
M153113,2100 Block of Mason Street,94133,11/9/15,2015,Owner Move In,37.80328581,-122.4131969,3,North Beach
M153047,3800 Block of 17th Street,94117,11/6/15,2015,Breach,37.76269793,-122.4325419,8,Castro/Upper Market
M152982,400 Block of Filbert Street,94133,11/6/15,2015,Owner Move In,37.80165013,-122.4067458,3,North Beach
M153049,600 Block of Geary Street,94102,11/6/15,2015,Capital Improvement,37.78657055,-122.4139731,6,Tenderloin
M153045,2200 Block of Market Street,94114,11/6/15,2015,Other Cause,37.76512662,-122.4321777,8,Castro/Upper Market
M153051,2000 Block of Broadway Street,94115,11/6/15,2015,Nuisance,37.79484383,-122.4308226,2,Pacific Heights
M153048,300 Block of Turk Street,94102,11/6/15,2015,Nuisance,37.78263551,-122.4148628,6,Tenderloin
M153046,3800 Block of 17th Street,94114,11/6/15,2015,Breach,37.76269793,-122.4325419,8,Castro/Upper Market
M153069,1900 Block of Ellis Street,94115,11/6/15,2015,Ellis Act WithDrawal,37.78172837,-122.43787,5,Western Addition
M153052,600 Block of San Jose Avenue,94110,11/6/15,2015,Demolition,37.74473055,-122.4222426,8,Bernal Heights
M153044,2200 Block of Market Street,94114,11/6/15,2015,Other Cause,37.76512662,-122.4321777,8,Castro/Upper Market
M153111,0 Block of Ottawa Avenue,94112,11/6/15,2015,Owner Move In,37.71482302,-122.44534,11,Outer Mission
M153071,1900 Block of Ellis Street,94115,11/6/15,2015,Ellis Act WithDrawal,37.78172837,-122.43787,5,Western Addition
M153110,1500 Block of McKinnon Avenue,94124,11/6/15,2015,Owner Move In,37.73538469,-122.3882608,10,Bayview Hunters Point
M153050,0 Block of Liberty Street,94110,11/6/15,2015,Breach,37.75758098,-122.4222753,8,Mission
M153050,0 Block of Liberty Street,94110,11/6/15,2015,Access Denial,37.75758098,-122.4222753,8,Mission
M153070,1900 Block of Ellis Street,94115,11/6/15,2015,Ellis Act WithDrawal,37.78172837,-122.43787,5,Western Addition
M153039,3800 Block of 19th Street,94114,11/5/15,2015,Condo Conversion,37.75967932,-122.4293166,8,Castro/Upper Market
M153043,1900 Block of 19th Avenue,94116,11/5/15,2015,Nuisance,37.75145098,-122.4760973,7,Inner Sunset
M153041,600 Block of Mississippi Street,94107,11/5/15,2015,Nuisance,37.75886276,-122.3942988,10,Potrero Hill
M153040,3800 Block of 19th Street,94114,11/5/15,2015,Condo Conversion,37.75967932,-122.4293166,8,Castro/Upper Market
M153042,600 Block of Mississippi Street,94107,11/5/15,2015,Breach,37.75886276,-122.3942988,10,Potrero Hill
M153038,3800 Block of 19th Street,94114,11/5/15,2015,Condo Conversion,37.75967932,-122.4293166,8,Castro/Upper Market
M152981,1700 Block of 15th Street,94103,11/5/15,2015,Owner Move In,37.76638051,-122.4237645,8,Mission
M153034,1800 Block of Sacramento Street,94109,11/4/15,2015,Breach,37.79113085,-122.4233273,2,Pacific Heights
M153032,1500 Block of Wayland Street,94134,11/4/15,2015,Other Cause,37.72274582,-122.4174366,9,Portola
M153035,1000 Block of Pine Street,94109,11/4/15,2015,Non Payment,37.79062219,-122.413102,3,Nob Hill
M153035,1000 Block of Pine Street,94109,11/4/15,2015,Late Payments,37.79062219,-122.413102,3,Nob Hill
M153036,0 Block of Parsons Street,94118,11/4/15,2015,Breach,37.77514034,-122.4554149,1,Lone Mountain/USF
M153029,1800 Block of Hyde Street,94109,11/4/15,2015,Non Payment,37.7977905,-122.4188341,3,Russian Hill
M153037,600 Block of 33rd Avenue,94121,11/4/15,2015,Illegal Use,37.77684516,-122.4930369,1,Outer Richmond
M153030,500 Block of Geary Street,94102,11/4/15,2015,Breach,37.78683288,-122.4119171,6,Tenderloin
M153033,100 Block of Concord Street,94112,11/4/15,2015,Demolition,37.71155121,-122.4423389,11,Excelsior
M153031,200 Block of 9th Street,94103,11/4/15,2015,Nuisance,37.77394504,-122.4119382,6,South of Market
M153026,500 Block of Leavenworth Street,94109,11/3/15,2015,Nuisance,37.78605985,-122.4146436,6,Tenderloin
M153028,2000 Block of Folsom Street,94110,11/3/15,2015,Capital Improvement,37.76501409,-122.4152105,9,Mission
M153027,2300 Block of Folsom Street,94110,11/3/15,2015,Capital Improvement,37.75970155,-122.414697,9,Mission
M153025,1100 Block of Mission Street,94103,11/2/15,2015,Breach,37.77779031,-122.4128343,6,South of Market
M153011,2400 Block of polk Street,94109,11/2/15,2015,Breach,37.79921893,-122.4224994,2,Russian Hill
M153016,300 Block of Ellis Street,94102,11/2/15,2015,Late Payments,37.78502466,-122.4119719,6,Tenderloin
M153013,2100 Block of 32nd Avenue,94116,11/2/15,2015,Breach,37.74709475,-122.4900128,4,Sunset/Parkside
M152888,1800 Block of Grove Street,94117,11/2/15,2015,Breach,37.77482347,-122.4470917,5,Lone Mountain/USF
M152980,0 Block of Milton Street,94112,11/2/15,2015,Owner Move In,37.7340838,-122.42946,8,Outer Mission
M153020,1200 Block of 25th Avenue,94122,11/2/15,2015,Nuisance,37.76421635,-122.4836886,4,Sunset/Parkside
M152979,400 Block of 3rd Avenue,94118,11/2/15,2015,Owner Move In,37.7801945,-122.4610662,1,Inner Richmond
M153012,2400 Block of Washington Street,94115,11/2/15,2015,Other Cause,37.79174989,-122.4335709,2,Pacific Heights
M153022,1100 Block of Ocean Avenue,94112,11/2/15,2015,Breach,37.72364427,-122.4545989,7,West of Twin Peaks
M153015,1000 Block of Post Street,94109,11/2/15,2015,Breach,37.78698698,-122.4191104,3,Nob Hill
M153018,1000 Block of Post Street,94109,11/2/15,2015,Late Payments,37.7868785,-122.4190885,6,Tenderloin
M153021,400 Block of Fell Street,94102,11/2/15,2015,Breach,37.77569345,-122.4252088,5,Hayes Valley
M153017,2200 Block of Union Street,94123,11/2/15,2015,Late Payments,37.79703841,-122.4363247,2,Marina
M153024,1100 Block of Mission Street,94103,11/2/15,2015,Nuisance,37.77779031,-122.4128343,6,South of Market
M153023,2200 Block of Beach Street,94123,11/2/15,2015,Breach,37.80333411,-122.4460793,2,Marina
M153019,1600 Block of Market Street,94102,11/2/15,2015,Non Payment,37.77269482,-122.4221883,6,Mission
M153014,2100 Block of 32nd Avenue,94116,11/2/15,2015,Non Payment,37.74709475,-122.4900128,4,Sunset/Parkside
M152978,1300 Block of 19th Avenue,94122,11/1/15,2015,Owner Move In,37.76262096,-122.4772312,4,Sunset/Parkside
M152970,100 Block of Dublin Street,94112,10/30/15,2015,Late Payments,37.71775078,-122.4269217,11,Excelsior
M152965,200 Block of Green Street,94133,10/30/15,2015,Other Cause,37.80018978,-122.4039869,3,North Beach
M152966,200 Block of Green Street,94133,10/30/15,2015,Other Cause,37.80018978,-122.4039869,3,North Beach
M152961,1800 Block of Franklin Street,94109,10/30/15,2015,Roommate Same Unit,37.79153205,-122.4241827,2,Pacific Heights
M152976,1300 Block of Clement Street,94118,10/30/15,2015,Breach,37.78247668,-122.4735441,1,Outer Richmond
M152886,900 Block of Alabama Street,94110,10/30/15,2015,Owner Move In,37.7566821,-122.4114175,9,Mission
M152967,200 Block of Green Street,94133,10/30/15,2015,Other Cause,37.80018978,-122.4039869,3,North Beach
M152962,2000 Block of 29th Avenue,94116,10/30/15,2015,Breach,37.74910813,-122.4867891,4,Sunset/Parkside
M152964,200 Block of Green Street,94133,10/30/15,2015,Other Cause,37.80018978,-122.4039869,3,North Beach
M152969,1300 Block of 48th Avenue,94122,10/30/15,2015,Non Payment,37.761257,-122.5082021,4,Sunset/Parkside
M152969,1300 Block of 48th Avenue,94122,10/30/15,2015,Breach,37.761257,-122.5082021,4,Sunset/Parkside
M152963,1200 Block of Lane Street,94124,10/30/15,2015,Non Payment,37.73445751,-122.3875665,10,Bayview Hunters Point
M152977,1300 Block of Clement Street,94118,10/30/15,2015,Nuisance,37.78247668,-122.4735441,1,Outer Richmond
M152975,2500 Block of 34th Avenue,94116,10/30/15,2015,Demolition,37.73954107,-122.4916378,4,Sunset/Parkside
M152968,300 Block of Moultrie Street,94110,10/30/15,2015,Non Payment,37.73970092,-122.4157747,9,Bernal Heights
M152960,300 Block of Bosworth Street,94112,10/29/15,2015,Unapproved Subtenant,37.73329842,-122.4298419,8,Outer Mission
M152883,600 Block of 29th Avenue,94121,10/29/15,2015,Owner Move In,37.77703616,-122.4888773,1,Outer Richmond
M152959,800 Block of 24th Avenue,94121,10/29/15,2015,Breach,37.77354864,-122.483256,1,Outer Richmond
M152983,500 Block of 11th Avenue,94118,10/28/15,2015,Ellis Act WithDrawal,37.77792284,-122.4693588,1,Inner Richmond
M152984,500 Block of 11th Avenue,94118,10/28/15,2015,Ellis Act WithDrawal,37.77792284,-122.4693588,1,Inner Richmond
M152985,500 Block of 11th Avenue,94118,10/28/15,2015,Ellis Act WithDrawal,37.77792284,-122.4693588,1,Inner Richmond
M152956,200 Block of Rome Street,94112,10/28/15,2015,Demolition,37.71528322,-122.4469456,11,Outer Mission
M152986,500 Block of 11th Avenue,94118,10/28/15,2015,Ellis Act WithDrawal,37.77792284,-122.4693588,1,Inner Richmond
M152955,500 Block of 26th Avenue,94121,10/28/15,2015,Illegal Use,37.77907442,-122.4858066,1,Outer Richmond
M152953,1300 Block of Page Street,94117,10/28/15,2015,Breach,37.77151879,-122.4430231,5,Haight Ashbury
M152954,500 Block of 26th Avenue,94121,10/28/15,2015,Breach,37.77907442,-122.4858066,1,Outer Richmond
M152944,1300 Block of Market Street,94102,10/27/15,2015,Breach,37.77708346,-122.4169793,6,Tenderloin
M152942,2600 Block of Webster Street,94123,10/27/15,2015,Breach,37.79496337,-122.4333033,2,Pacific Heights
M152946,1300 Block of Market Street,94102,10/27/15,2015,Illegal Use,37.77708346,-122.4169793,6,Tenderloin
M152943,200 Block of Sanchez Street,94114,10/27/15,2015,Breach,37.76512492,-122.4308848,8,Castro/Upper Market
M152945,1300 Block of Market Street,94102,10/27/15,2015,Illegal Use,37.77708346,-122.4169793,6,Tenderloin
M152934,1300 Block of market Street,94102,10/26/15,2015,Illegal Use,37.77708346,-122.4169793,6,Tenderloin
M152885,100 Block of Holloway Avenue,94112,10/26/15,2015,Owner Move In,37.72190492,-122.454617,7,Oceanview/Merced/Ingleside
M152935,1300 Block of Market Street,94102,10/26/15,2015,Breach,37.77708346,-122.4169793,6,Tenderloin
M152937,1300 Block of Market Street,94102,10/26/15,2015,Illegal Use,37.77708346,-122.4169793,6,Tenderloin
M152932,500 Block of Scott Street,94117,10/26/15,2015,Nuisance,37.77475004,-122.4359663,5,Hayes Valley
M152882,1600 Block of 33rd Avenue,94122,10/26/15,2015,Owner Move In,37.75637888,-122.4916017,4,Sunset/Parkside
M152887,200 Block of Monterey Boulevard,94131,10/26/15,2015,Owner Move In,37.73147515,-122.4408842,7,West of Twin Peaks
M152933,0 Block of Manchester Street,94110,10/26/15,2015,Capital Improvement,37.74592679,-122.4143221,9,Bernal Heights
M152938,100 Block of Julian Street,94103,10/26/15,2015,Unapproved Subtenant,37.7657839,-122.4210479,9,Mission
M152929,0 Block of shotwell Street,94103,10/26/15,2015,Breach,37.76766711,-122.4166969,9,Mission
M152939,1700 Block of 45th Avenue,94122,10/26/15,2015,Demolition,37.75394812,-122.5043292,4,Sunset/Parkside
M153270,2400 Block of Funston Avenue,94116,10/26/15,2015,Roommate Same Unit,37.74240722,-122.4690285,7,West of Twin Peaks
M152931,2900 Block of Harrison Street,94110,10/26/15,2015,Breach,37.75023924,-122.4116006,9,Mission
M152936,1300 Block of market Street,94102,10/26/15,2015,Breach,37.77708346,-122.4169793,6,Tenderloin
M152941,3500 Block of Taraval Street,94116,10/26/15,2015,Breach,37.74184378,-122.5040886,4,Sunset/Parkside
M152940,200 Block of Ocean Avenue,94112,10/26/15,2015,Non Payment,37.72333885,-122.4418165,11,Outer Mission
M152928,1700 Block of Oakdale Avenue,94124,10/26/15,2015,Non Payment,37.73615014,-122.3931935,10,Bayview Hunters Point
M152884,600 Block of 28th Avenue,94121,10/26/15,2015,Owner Move In,37.77708463,-122.4878063,1,Outer Richmond
M152930,0 Block of Shotwell Street,94103,10/26/15,2015,Nuisance,37.76766711,-122.4166969,9,Mission
M152930,0 Block of Shotwell Street,94103,10/26/15,2015,Illegal Use,37.76766711,-122.4166969,9,Mission
M152915,2300 Block of 24th Avenue,94116,10/23/15,2015,Breach,37.74374472,-122.4811844,4,Sunset/Parkside
M152911,1200 Block of Lane Street,94124,10/23/15,2015,Non Payment,37.73445751,-122.3875665,10,Bayview Hunters Point
M152912,1000 Block of Eddy Street,94115,10/23/15,2015,Nuisance,37.78232123,-122.4257633,5,Western Addition
M152881,3500 Block of Pierce Street,94123,10/23/15,2015,Owner Move In,37.80335207,-122.4400011,2,Marina
M152914,500 Block of Mason Street,94102,10/23/15,2015,Nuisance,37.78855781,-122.4100813,3,Nob Hill
M152913,1400 Block of Franklin Street,94109,10/23/15,2015,Illegal Use,37.78756347,-122.4235191,2,Western Addition
M152916,0 Block of Roosevelt Way,94114,10/23/15,2015,Breach,37.76668932,-122.4375321,8,Castro/Upper Market
M152880,2000 Block of 20th Avenue,94116,10/22/15,2015,Owner Move In,37.74952748,-122.4772875,4,Sunset/Parkside
M152909,0 Block of Calgary Street,94134,10/22/15,2015,Demolition,37.70867776,-122.4161396,10,Visitacion Valley
M152879,2300 Block of 33rd Avenue,94116,10/22/15,2015,Owner Move In,37.74332671,-122.490688,4,Sunset/Parkside
M152910,1700 Block of McAllister Street,94115,10/22/15,2015,Late Payments,37.77753424,-122.4408637,5,Western Addition
M152906,600 Block of Burnett Avenue,94131,10/21/15,2015,Breach,37.75133055,-122.4444688,8,Twin Peaks
M152903,700 Block of Hampshire Street,94110,10/21/15,2015,Ellis Act WithDrawal,37.75995728,-122.4079331,10,Potrero Hill
M152907,1700 Block of Quesada Avenue,94124,10/21/15,2015,Roommate Same Unit,37.73390625,-122.3922153,10,Bayview Hunters Point
M152905,200 Block of Turk Street,94102,10/21/15,2015,Breach,37.78284503,-122.4132218,6,Tenderloin
M152908,1800 Block of Pacific Avenue,94109,10/21/15,2015,Other Cause,37.79455665,-122.4257039,2,Pacific Heights
M152866,300 Block of Larkin Street,94102,10/20/15,2015,Breach,37.78096764,-122.4169783,6,Tenderloin
M152864,600 Block of Leavenworth Street,94109,10/20/15,2015,Illegal Use,37.78699553,-122.4148327,3,Tenderloin
M152863,0 Block of Ledyard Street,94124,10/20/15,2015,Demolition,37.73323547,-122.4021166,10,Bayview Hunters Point
M152862,3000 Block of San Bruno Avenue,94134,10/20/15,2015,Demolition,37.72339329,-122.4017711,9,Portola
M152865,900 Block of Geary Street,94109,10/20/15,2015,Illegal Use,37.78605122,-122.4189243,6,Tenderloin
M152878,2400 Block of Folsom Street,94110,10/20/15,2015,Owner Move In,37.75810086,-122.4145468,9,Mission
M152877,200 Block of Montana Street,94112,10/19/15,2015,Owner Move In,37.71652692,-122.4614229,11,Oceanview/Merced/Ingleside
M152860,400 Block of Fell Street,94102,10/19/15,2015,Breach,37.77569345,-122.4252088,5,Hayes Valley
M152859,1000 Block of Post Street,94109,10/19/15,2015,Breach,37.7868785,-122.4190885,6,Tenderloin
M152856,1000 Block of Post Street,94109,10/19/15,2015,Late Payments,37.7868785,-122.4190885,6,Tenderloin
M152857,1000 Block of Post Street,94109,10/19/15,2015,Late Payments,37.7868785,-122.4190885,6,Tenderloin
M152858,1000 Block of Post Street,94109,10/19/15,2015,Breach,37.7868785,-122.4190885,6,Tenderloin
M152861,1300 Block of Bush Street,94109,10/19/15,2015,Nuisance,37.78885856,-122.4194924,3,Nob Hill
M152853,500 Block of 26th Avenue,94121,10/16/15,2015,Breach,37.77907442,-122.4858066,1,Outer Richmond
M152838,1600 Block of Lombard Street,94123,10/16/15,2015,Condo Conversion,37.8008988,-122.428671,2,Marina
M152852,1500 Block of Shafter Avenue,94124,10/16/15,2015,Breach,37.73055356,-122.389751,10,Bayview Hunters Point
M152835,1800 Block of Page Street,94117,10/16/15,2015,Breach,37.77047029,-122.4512422,5,Haight Ashbury
M152837,1000 Block of Jamestown Avenue,94124,10/16/15,2015,Demolition,37.71906743,-122.3944479,10,Bayview Hunters Point
M152854,0 Block of Hill Street,94110,10/16/15,2015,Capital Improvement,37.75598162,-122.4221226,8,Mission
M152839,1600 Block of Lombard Street,94123,10/16/15,2015,Condo Conversion,37.8008988,-122.428671,2,Marina
M152855,0 Block of Hill Street,94110,10/16/15,2015,Capital Improvement,37.75598162,-122.4221226,8,Mission
M152851,0 Block of Leese Street,94110,10/16/15,2015,Breach,37.73706654,-122.423804,9,Bernal Heights
M152836,0 Block of Camp Street,94110,10/16/15,2015,Nuisance,37.76405723,-122.4233835,8,Mission
M152824,100 Block of 12th Avenue,94118,10/15/15,2015,Breach,37.78545275,-122.4711171,1,Inner Richmond
M152821,200 Block of 3rd Avenue,94118,10/15/15,2015,Roommate Same Unit,37.78402516,-122.4612028,1,Inner Richmond
M152823,1500 Block of La Salle Avenue,94124,10/15/15,2015,Demolition,37.73597902,-122.3879945,10,Bayview Hunters Point
M152822,200 Block of 3rd Avenue,94118,10/15/15,2015,Nuisance,37.78402516,-122.4612028,1,Inner Richmond
M152818,400 Block of Jones Street,94102,10/15/15,2015,Nuisance,37.78558044,-122.4128571,6,Tenderloin
M152820,300 Block of Hyde Street,94109,10/15/15,2015,Breach,37.78397351,-122.4160455,6,Tenderloin
M152817,0 Block of Yukon Street,94114,10/15/15,2015,Roommate Same Unit,37.75853048,-122.4422756,8,Castro/Upper Market
M152815,700 Block of Lakeview Avenue,94112,10/15/15,2015,Breach,37.71828049,-122.4617389,11,Oceanview/Merced/Ingleside
M152813,700 Block of 18th Avenue,94121,10/15/15,2015,Breach,37.77384268,-122.476831,1,Outer Richmond
M152811,100 Block of Bayview Circle,94124,10/15/15,2015,Other Cause,37.73413702,-122.3949588,10,Bayview Hunters Point
M152876,1500 Block of Powell Street,94133,10/15/15,2015,Owner Move In,37.79884648,-122.4104819,3,Chinatown
M152812,2200 Block of Stockton Street,94133,10/15/15,2015,Breach,37.80650391,-122.4103358,3,North Beach
M152819,800 Block of Oak Road,94117,10/15/15,2015,Breach,37.77370743,-122.4332989,5,Hayes Valley
M152825,100 Block of 12th Avenue,94118,10/15/15,2015,Nuisance,37.78545275,-122.4711171,1,Inner Richmond
M152814,800 Block of Bush Street,94108,10/15/15,2015,Nuisance,37.78979145,-122.4112435,3,Nob Hill
M152816,0 Block of Yukon Street,94114,10/15/15,2015,Other Cause,37.75853048,-122.4422756,8,Castro/Upper Market
M152808,2000 Block of 10th Avenue,94116,10/14/15,2015,Nuisance,37.75000394,-122.4664717,7,Inner Sunset
M152807,1300 Block of Market Street,94102,10/14/15,2015,Breach,37.77708346,-122.4169793,6,Tenderloin
M152809,2000 Block of 10th Avenue,94116,10/14/15,2015,Late Payments,37.75000394,-122.4664717,7,Inner Sunset
M152806,700 Block of Le Conte Avenue,94124,10/13/15,2015,Other Cause,37.71672041,-122.3966906,10,Bayview Hunters Point
M152793,300 Block of Franconia Street,94110,10/13/15,2015,Breach,37.74462983,-122.4076283,9,Bernal Heights
M152791,300 Block of Franconia Street,94110,10/13/15,2015,Breach,37.74462983,-122.4076283,9,Bernal Heights
M152794,0 Block of Garrison Street,94134,10/13/15,2015,Nuisance,37.71071265,-122.4129595,10,Visitacion Valley
M152804,800 Block of Bush Street,94108,10/13/15,2015,Breach,37.78979145,-122.4112435,3,Nob Hill
M152801,100 Block of Bertita Street,94112,10/13/15,2015,Non Payment,37.71866885,-122.440309,11,Outer Mission
M152779,1900 Block of Geneva Avenue,94134,10/13/15,2015,Access Denial,37.70911426,-122.4225379,10,Visitacion Valley
M152874,700 Block of 47th Avenue,94121,10/13/15,2015,Owner Move In,37.77429505,-122.5078872,1,Outer Richmond
M152802,1300 Block of Bush Street,94109,10/13/15,2015,Nuisance,37.78885856,-122.4194924,3,Nob Hill
